Year,AAPL,NVDA,TSLA
2015,114.4816458249294,112.24489795918369,93.68279569892472
2015,113.63453005244051,110.20408163265307,92.67473118279568
2015,115.4094392900363,110.20408163265307,93.14516129032256
2015,115.49011698265429,110.20408163265307,94.42204301075269
2015,116.09519967728923,110.20408163265307,99.39516129032256
2015,117.50705929810407,110.20408163265307,99.26075268817203
2015,117.66841468334006,110.20408163265307,98.9247311827957
2015,119.9273900766438,110.20408163265307,106.98924731182795
2015,121.21823315853166,110.20408163265307,105.51075268817203
2015,118.55586930213796,110.20408163265307,105.24193548387096
2015,115.89350544574425,110.20408163265307,104.36827956989247
2015,117.2246873739411,112.24489795918369,103.8306451612903
2015,117.62807583703106,112.24489795918369,105.1747311827957
2015,115.73215006050827,110.20408163265307,107.32526881720429
2015,114.19927390076643,110.20408163265307,105.04032258064515
2015,114.03791851553045,110.20408163265307,106.38440860215053
2015,115.4497781363453,108.16326530612245,106.78763440860214
2015,115.4094392900363,102.04081632653062,108.80376344086021
2015,114.76401774909237,104.08163265306123,110.34946236559139
2015,115.04638967325533,104.08163265306123,111.22311827956989
2015,116.65994352561518,106.12244897959185,109.74462365591395
2015,117.14400968132311,106.12244897959185,111.76075268817202
2015,118.27349737797499,106.12244897959185,111.96236559139784
2015,118.39451391690199,104.08163265306123,112.43279569892472
2015,118.47519160951997,106.12244897959185,111.02150537634407
2015,119.0802743041549,104.08163265306123,110.48387096774194
2015,120.29043969342477,104.08163265306123,111.35752688172042
2015,120.25010084711576,104.08163265306123,112.9032258064516
2015,119.64501815248083,108.16326530612245,111.76075268817202
2015,119.36264622831787,110.20408163265307,112.83602150537632
2015,118.91891891891892,110.20408163265307,113.30645161290322
2015,118.87858007260992,112.24489795918369,112.7016129032258
2015,118.192819685357,110.20408163265307,111.76075268817202
2015,118.43485276321097,110.20408163265307,112.29838709677419
2015,118.11214199273901,110.20408163265307,111.69354838709677
2015,117.30536506655909,110.20408163265307,111.89516129032256
2015,116.90197660346914,110.20408163265307,115.9274193548387
2015,115.85316659943526,108.16326530612245,115.45698924731181
2015,117.02299314239613,108.16326530612245,113.7768817204301
2015,117.74909237595806,108.16326530612245,113.9784946236559
2015,116.09519967728923,106.12244897959185,113.57526881720428
2015,115.08672851956435,104.08163265306123,112.56720430107526
2015,115.65147236789028,106.12244897959185,113.57526881720428
2015,115.69181121419928,108.16326530612245,118.41397849462365
2015,116.05486083098023,108.16326530612245,118.01075268817202
2015,115.61113352158128,110.20408163265307,118.21236559139784
2015,115.85316659943526,108.16326530612245,118.48118279569891
2015,115.4497781363453,108.16326530612245,120.09408602150538
2015,117.42638160548607,106.12244897959185,119.75806451612902
2015,116.86163775716014,106.12244897959185,121.57258064516128
2015,115.77248890681726,104.08163265306123,120.56451612903226
2015,114.4009681323114,102.04081632653062,119.1532258064516
2015,114.07825736183945,100.0,121.37096774193546
2015,114.84469544171036,104.08163265306123,122.11021505376344
2015,114.6026623638564,102.04081632653062,126.54569892473116
2015,114.19927390076643,102.04081632653062,126.20967741935483
2015,114.11859620814845,100.0,123.31989247311827
2015,112.74707543364259,97.95918367346938,116.86827956989247
2015,112.22267043162566,100.0,117.80913978494624
2015,112.02097620008067,97.95918367346938,117.80913978494624
2015,113.75554659136748,97.95918367346938,117.60752688172042
2015,114.32029043969342,97.95918367346938,119.1532258064516
2015,115.00605082694635,97.95918367346938,119.82526881720428
2015,116.29689390883419,100.0,119.69086021505375
2015,117.26502622025009,100.0,123.45430107526882
2015,120.29043969342477,100.0,128.4274193548387
2015,120.25010084711576,100.0,122.51344086021504
2015,113.51351351351352,97.95918367346938,120.69892473118279
2015,114.96571198063735,97.95918367346938,120.90053763440858
2015,113.75554659136748,97.95918367346938,121.43817204301074
2015,111.81928196853569,95.91836734693878,118.48118279569891
2015,112.10165389269866,97.95918367346938,118.88440860215053
2015,111.73860427591771,100.0,120.0268817204301
2015,110.89148850342879,100.0,119.62365591397848
2015,110.9318273497378,100.0,120.69892473118279
2015,110.89148850342879,100.0,119.48924731182795
2015,106.49455425574828,100.0,119.48924731182795
2015,106.25252117789431,104.08163265306123,121.43817204301074
2015,105.84913271480434,102.04081632653062,114.24731182795698
2015,105.64743848325938,116.3265306122449,109.20698924731182
2015,109.03590157321501,118.36734693877551,108.87096774193547
2015,107.38200887454619,118.36734693877551,107.19086021505375
2015,104.88100040338846,118.36734693877551,107.39247311827957
2015,105.76845502218636,118.36734693877551,110.41666666666666
2015,105.68777732956836,116.3265306122449,111.08870967741935
2015,106.89794271883824,116.3265306122449,114.98655913978493
2015,106.73658733360226,116.3265306122449,116.93548387096772
2015,105.88947156111335,116.3265306122449,116.80107526881719
2015,103.91286809197257,114.2857142857143,114.04569892473117
2015,101.69423154497781,110.20408163265307,109.20698924731182
2015,98.87051230334812,108.16326530612245,103.69623655913978
2015,100.9681323114159,108.16326530612245,103.4274193548387
2015,99.87898346107302,108.16326530612245,102.1505376344086
2015,102.90439693424769,112.24489795918369,109.6774193548387
2015,102.98507462686567,114.2857142857143,112.63440860215054
2015,104.07422347720855,112.24489795918369,114.24731182795698
2015,101.65389269866881,110.20408163265307,110.21505376344084
2015,102.09762000806776,110.20408163265307,111.08870967741935
2015,102.50100847115772,112.24489795918369,112.97043010752687
2015,100.36304961678096,110.20408163265307,109.34139784946235
2015,102.29931423961274,112.24489795918369,111.62634408602149
2015,103.6304961678096,114.2857142857143,113.91129032258063
2015,102.94473578055667,114.2857142857143,112.29838709677419
2015,103.79185155304559,112.24489795918369,112.09677419354837
2015,106.21218233158531,112.24489795918369,113.91129032258063
2015,105.88947156111335,114.2857142857143,114.04569892473117
2015,105.88947156111335,114.2857142857143,117.80913978494624
2015,105.84913271480434,118.36734693877551,118.9516129032258
2015,103.87252924566357,116.3265306122449,118.21236559139784
2015,104.84066155707946,116.3265306122449,121.63978494623656
2015,103.75151270673658,114.2857142857143,117.6747311827957
2015,104.23557886244453,114.2857142857143,117.40591397849461
2015,104.96167809600645,118.36734693877551,118.01075268817202
2015,106.05082694634933,120.40816326530611,119.5564516129032
2015,104.11456232351755,118.36734693877551,116.39784946236558
2015,103.14643001210165,118.36734693877551,114.11290322580645
2015,101.37152077450584,122.44897959183673,113.1048387096774
2015,99.59661153691005,122.44897959183673,111.35752688172042
2015,100.8874546187979,122.44897959183673,110.95430107526882
2015,101.21016538926986,128.57142857142858,111.96236559139784
2015,101.53287615974183,128.57142857142858,108.87096774193547
2015,101.57321500605083,130.6122448979592,106.51881720430106
2015,100.12101653892698,130.6122448979592,103.36021505376344
2015,102.01694231544977,130.6122448979592,100.53763440860214
2015,102.46066962484872,130.6122448979592,99.93279569892472
2015,102.17829770068575,132.65306122448982,99.66397849462365
2015,101.33118192819686,138.77551020408166,98.99193548387096
2015,101.85558693021379,138.77551020408166,99.3279569892473
2015,101.7749092375958,138.77551020408166,103.29301075268816
2015,101.53287615974183,138.77551020408166,103.56182795698923
2015,103.75151270673658,138.77551020408166,102.41935483870967
2015,105.04235578862443,138.77551020408166,96.23655913978494
2015,104.96167809600645,140.81632653061223,96.63978494623656
2015,108.35014118596207,142.85714285714286,96.505376344086
2015,107.34167002823719,142.85714285714286,96.70698924731182
2015,105.88947156111335,142.85714285714286,97.24462365591397
2015,108.43081887858007,142.85714285714286,95.63172043010752
2015,109.68132311415894,140.81632653061223,95.76612903225805
2015,110.16538926986688,140.81632653061223,94.82526881720429
2015,110.28640580879386,142.85714285714286,96.70698924731182
2015,112.22267043162566,142.85714285714286,96.1021505376344
2015,112.50504235578862,142.85714285714286,104.30107526881719
2015,111.98063735377168,140.81632653061223,105.10752688172042
2015,111.17386042759176,159.18367346938777,104.56989247311827
2015,111.17386042759176,157.14285714285717,104.36827956989247
2015,107.74505849132714,155.10204081632654,100.2016129032258
2015,107.18031464300121,153.06122448979593,98.31989247311827
2015,106.61557079467526,153.06122448979593,98.11827956989247
2015,105.48608309802339,151.0204081632653,95.43010752688171
2015,104.27591770875354,151.0204081632653,96.30376344086021
2015,105.00201694231545,153.06122448979593,96.77419354838709
2015,107.2206534893102,155.10204081632654,99.19354838709677
2015,109.27793465106897,157.14285714285717,101.34408602150536
2015,109.43929003630495,157.14285714285717,100.80645161290322
2015,109.27793465106897,157.14285714285717,98.18548387096773
2015,108.91488503428802,157.14285714285717,98.99193548387096
2015,108.79386849536102,157.14285714285717,103.4274193548387
2015,108.0677692617991,157.14285714285717,104.03225806451613
2015,108.995562726906,159.18367346938777,104.97311827956987
2015,108.43081887858007,163.265306122449,106.6532258064516
2015,107.78539733763614,165.3061224489796,106.92204301075267
2015,106.57523194836628,165.3061224489796,106.38440860215053
2015,108.83420734167002,167.3469387755102,104.50268817204301
2015,109.39895118999597,167.3469387755102,105.57795698924731
2015,108.22912464703508,167.3469387755102,102.48655913978493
2015,107.42234772085517,167.3469387755102,101.94892473118279
2015,106.73658733360226,165.3061224489796,102.3521505376344
2015,105.3247277127874,163.265306122449,101.14247311827957
2015,102.82371924162968,163.265306122449,98.99193548387096
2015,102.94473578055667,165.3061224489796,99.5295698924731
2015,102.21863654699476,165.3061224489796,105.24193548387096
2015,102.46066962484872,167.3469387755102,106.51881720430106
2015,99.959661153691,163.265306122449,105.71236559139784
2015,97.98305768455022,163.265306122449,105.64516129032258
2015,98.30576845502219,165.3061224489796,105.98118279569891
2015,99.35457845905607,165.3061224489796,104.56989247311827
2015,99.47559499798305,165.3061224489796,103.89784946236558
2015,98.26542960871319,165.3061224489796,103.96505376344085
2015,99.87898346107302,167.3469387755102,106.51881720430106
2015,99.19322307382009,169.3877551020408,109.13978494623653
2015,97.66034691407826,167.3469387755102,109.07258064516128
2016,96.16780960064541,161.22448979591837,103.69623655913978
2016,96.61153691004436,167.3469387755102,101.68010752688171
2016,93.42476805163372,161.22448979591837,98.58870967741935
2016,91.36748688987494,155.10204081632654,97.84946236559139
2016,90.43969342476805,153.06122448979593,98.79032258064515
2016,90.39935457845905,148.9795918367347,96.1021505376344
2016,91.89189189189189,153.06122448979593,95.76612903225805
2016,92.33561920129084,153.06122448979593,95.29569892473117
2016,91.69019766034691,144.89795918367346,94.08602150537634
2016,89.18918918918918,138.77551020408166,91.86827956989247
2016,90.0363049616781,140.81632653061223,94.28763440860213
2016,89.59257765227915,138.77551020408166,90.18817204301074
2016,89.31020572811617,140.81632653061223,91.06182795698925
2016,92.57765227914481,142.85714285714286,92.06989247311827
2016,92.6583299717628,142.85714285714286,91.19623655913978
2016,92.05324727712787,142.85714285714286,88.64247311827955
2016,88.1807180314643,142.85714285714286,86.55913978494624
2016,86.24445340863251,142.85714285714286,85.68548387096773
2016,88.82613957240822,146.9387755102041,86.8279569892473
2016,88.26139572408229,146.9387755102041,89.38172043010752
2016,87.65631302944736,144.89795918367346,86.49193548387096
2016,88.38241226300927,140.81632653061223,82.39247311827955
2016,89.31020572811617,142.85714285714286,78.83064516129032
2016,88.94715611133522,140.81632653061223,77.48655913978493
2016,87.81766841468334,130.6122448979592,70.43010752688171
2016,88.01936264622832,132.65306122448982,71.57258064516128
2016,88.42275110931828,130.6122448979592,69.42204301075269
2016,86.93021379588544,126.53061224489797,73.11827956989247
2016,86.72851956434046,128.57142857142858,70.36290322580645
2016,88.86647841871722,134.69387755102042,72.98387096774192
2016,90.11698265429608,138.77551020408166,75.87365591397848
2016,90.72206534893101,155.10204081632654,77.48655913978493
2016,88.78580072609924,153.06122448979593,75.06720430107526
2016,88.90681726502622,159.18367346938777,80.1747311827957
2016,88.54376764824525,159.18367346938777,81.4516129032258
2016,88.42275110931828,159.18367346938777,80.44354838709677
2016,88.78580072609924,159.18367346938777,84.4758064516129
2016,89.9556272690601,159.18367346938777,86.02150537634408
2016,90.11698265429608,159.18367346938777,87.97043010752687
2016,92.45663574021783,163.265306122449,87.76881720430107
2016,92.57765227914481,165.3061224489796,84.4758064516129
2016,93.34409035901574,165.3061224489796,88.44086021505376
2016,95.19967728922953,165.3061224489796,91.39784946236558
2016,94.35256151674062,163.265306122449,93.9516129032258
2016,93.38442920532472,161.22448979591837,92.94354838709677
2016,93.22307382008874,161.22448979591837,93.81720430107526
2016,93.82815651472369,161.22448979591837,95.56451612903226
2016,93.86849536103267,161.22448979591837,93.81720430107526
2016,94.4332392093586,161.22448979591837,97.11021505376343
2016,96.53085921742638,161.22448979591837,98.11827956989247
2016,97.53933037515127,165.3061224489796,99.73118279569891
2016,97.70068576038724,165.3061224489796,102.3521505376344
2016,97.74102460669624,171.42857142857142,105.04032258064515
2016,98.78983461073013,169.3877551020408,107.45967741935483
2016,98.42678499394917,169.3877551020408,107.05645161290322
2016,98.2250907624042,173.46938775510205,105.1747311827957
2016,97.49899152884228,173.46938775510205,102.55376344086021
2016,97.41831383622427,175.51020408163265,105.1747311827957
2016,98.91085114965712,177.55102040816328,104.09946236559139
2016,101.33118192819686,181.6326530612245,105.51075268817203
2016,100.8471157724889,179.59183673469389,106.38440860215053
2016,100.92779346510689,181.6326530612245,111.08870967741935
2016,102.94473578055667,183.67346938775512,112.97043010752687
2016,101.61355385235983,179.59183673469389,114.91935483870968
2016,101.81524808390479,179.59183673469389,119.95967741935483
2016,101.33118192819686,179.59183673469389,120.69892473118279
2016,100.72609923356191,179.59183673469389,116.86827956989247
2016,101.49253731343283,181.6326530612245,116.06182795698923
2016,101.41185962081485,179.59183673469389,112.83602150537632
2016,103.06575231948366,183.67346938775512,114.4489247311828
2016,103.14643001210165,185.71428571428572,115.05376344086021
2016,103.02541347317467,187.75510204081635,114.04569892473117
2016,99.959661153691,185.71428571428572,115.72580645161288
2016,99.1125453812021,185.71428571428572,113.9784946236559
2016,99.19322307382009,183.67346938775512,113.64247311827955
2016,98.10407422347721,183.67346938775512,112.43279569892472
2016,97.70068576038724,183.67346938775512,113.7768817204301
2016,96.93424768051634,183.67346938775512,115.32258064516128
2016,96.61153691004436,185.71428571428572,114.58333333333333
2016,90.56070996369503,185.71428571428572,114.24731182795698
2016,89.79427188382412,185.71428571428572,113.57526881720428
2016,86.93021379588544,179.59183673469389,111.29032258064514
2016,86.32513110125049,181.6326530612245,108.93817204301075
2016,87.85800726099234,179.59183673469389,107.05645161290322
2016,87.97902379991932,175.51020408163265,105.04032258064515
2016,86.84953610326745,177.55102040816328,102.41935483870967
2016,86.28479225494151,177.55102040816328,96.90860215053762
2016,86.56716417910448,177.55102040816328,96.84139784946235
2016,86.3654699475595,179.59183673469389,93.81720430107526
2016,86.3654699475595,181.6326530612245,96.57258064516128
2016,85.63937071399758,181.6326530612245,94.82526881720429
2016,84.6308995562727,204.08163265306123,94.62365591397848
2016,87.13190802743041,214.2857142857143,95.49731182795699
2016,87.41427995159339,212.2448979591837,94.01881720430107
2016,87.89834610730132,218.36734693877554,96.43817204301074
2016,87.37394110528439,218.36734693877554,97.11021505376343
2016,88.10004033884631,222.44897959183677,98.79032258064515
2016,89.71359419120613,222.44897959183677,99.73118279569891
2016,90.56070996369503,228.5714285714286,97.98387096774192
2016,92.09358612343686,228.5714285714286,99.19354838709677
2016,92.98104074223477,230.6122448979592,100.94086021505375
2016,92.7390076643808,230.6122448979592,101.20967741935483
2016,92.69866881807181,234.6938775510204,100.67204301075269
2016,91.89189189189189,236.73469387755102,99.66397849462365
2016,90.31867688584107,238.77551020408163,98.52150537634408
2016,90.72206534893101,234.6938775510204,99.46236559139784
2016,94.07018959257765,234.6938775510204,98.99193548387096
2016,92.21460266236384,234.6938775510204,105.04032258064515
2016,91.89189189189189,232.6530612244898,107.9301075268817
2016,92.29528035498184,236.73469387755102,105.44354838709675
2016,91.7305365066559,236.73469387755102,102.1505376344086
2016,91.48850342880193,238.77551020408163,101.14247311827957
2016,90.92375958047599,236.73469387755102,99.5295698924731
2016,90.843081887858,238.77551020408163,99.39516129032256
2016,90.23799919322308,238.77551020408163,97.71505376344085
2016,89.22952803549819,238.77551020408163,98.58870967741935
2016,89.1488503428802,240.81632653061223,100.26881720430106
2016,88.94715611133522,240.81632653061223,99.73118279569891
2016,89.43122226704317,238.77551020408163,92.27150537634408
2016,88.90681726502622,242.85714285714286,88.50806451612902
2016,87.37394110528439,236.73469387755102,87.43279569892472
2016,85.88140379185155,228.5714285714286,89.04569892473117
2016,86.44614764017749,230.6122448979592,91.39784946236558
2016,87.29326341266639,234.6938775510204,94.89247311827955
2016,88.42275110931828,236.73469387755102,95.63172043010752
2016,89.0681726502622,236.73469387755102,97.78225806451613
2016,88.0597014925373,236.73469387755102,96.1021505376344
2016,88.30173457039129,240.81632653061223,96.43817204301074
2016,89.0681726502622,244.89795918367346,97.71505376344085
2016,89.43122226704317,255.10204081632654,98.45430107526882
2016,90.1573215006051,263.265306122449,101.61290322580643
2016,90.19766034691408,267.34693877551024,101.94892473118279
2016,90.1573215006051,267.34693877551024,101.07526881720429
2016,91.36748688987494,269.38775510204084,100.80645161290322
2016,91.69019766034691,265.30612244897964,99.79838709677418
2016,92.41629689390884,267.34693877551024,101.74731182795698
2016,92.33561920129084,269.38775510204084,102.62096774193547
2016,92.7390076643808,273.46938775510205,102.95698924731182
2016,93.22307382008874,271.42857142857144,102.08333333333331
2016,91.69019766034691,273.46938775510205,100.60483870967741
2016,91.24647035094796,279.5918367346939,103.69623655913978
2016,90.43969342476805,285.7142857142857,103.02419354838709
2016,96.32916498588139,285.7142857142857,104.56989247311827
2016,96.40984267849939,283.6734693877551,103.36021505376344
2016,96.53085921742638,287.7551020408163,105.44354838709675
2016,97.98305768455022,287.7551020408163,106.04838709677418
2016,97.90237999193222,285.7142857142857,102.95698924731182
2016,97.70068576038724,281.63265306122446,102.88978494623655
2016,98.38644614764017,287.7551020408163,103.4274193548387
2016,99.919322307382,291.83673469387753,103.96505376344085
2016,100.60508269463493,295.9183673469388,102.88978494623655
2016,101.12948769665188,297.9591836734694,103.76344086021504
2016,101.08914885034287,297.9591836734694,102.95698924731182
2016,101.08914885034287,300.0,101.94892473118279
2016,100.64542154094393,318.36734693877554,101.54569892473117
2016,101.65389269866881,318.36734693877554,102.82258064516128
2016,102.29931423961274,316.32653061224494,101.81451612903226
2016,101.53287615974183,314.28571428571433,100.73924731182795
2016,101.73457039128681,312.2448979591837,101.07526881720429
2016,101.81524808390479,314.28571428571433,100.87365591397848
2016,101.25050423557886,314.28571428571433,100.87365591397848
2016,101.45219846712384,318.36734693877554,102.3521505376344
2016,100.92779346510689,316.32653061224494,101.74731182795698
2016,100.12101653892698,310.2040816326531,100.26881720430106
2016,100.20169423154498,312.2448979591837,99.86559139784944
2016,99.71762807583703,314.28571428571433,98.72311827956987
2016,98.83017345703912,312.2448979591837,96.84139784946235
2016,98.91085114965712,310.2040816326531,95.2284946236559
2016,99.1125453812021,318.36734693877554,94.55645161290322
2016,100.24203307785397,318.36734693877554,91.06182795698925
2016,100.52440500201695,316.32653061224494,91.06182795698925
2016,100.92779346510689,318.36734693877554,92.54032258064515
2016,99.55627269060105,314.28571428571433,89.58333333333333
2016,98.1444130697862,312.2448979591837,89.58333333333333
2016,98.1444130697862,306.12244897959187,90.18817204301074
2016,100.9681323114159,308.16326530612247,88.91129032258064
2016,104.92133924969747,304.08163265306126,88.64247311827955
2016,107.42234772085517,314.28571428571433,90.7258064516129
2016,107.78539733763614,318.36734693877554,92.13709677419355
2016,107.82573618394514,328.5714285714286,93.81720430107526
2016,105.92981040742235,322.44897959183675,93.0779569892473
2016,105.80879386849536,326.530612244898,92.74193548387096
2016,106.69624848729326,328.5714285714286,92.8763440860215
2016,106.53489310205728,328.5714285714286,94.1532258064516
2016,105.24405002016942,324.4897959183674,94.55645161290322
2016,105.04235578862443,334.6938775510204,94.08602150537634
2016,106.41387656313029,334.6938775510204,93.27956989247312
2016,105.60709963695038,338.7755102040816,92.8763440860215
2016,105.24405002016942,346.9387755102041,91.86827956989247
2016,104.92133924969747,348.9795918367347,96.63978494623656
2016,106.09116579265833,348.9795918367347,95.56451612903226
2016,105.48608309802339,348.9795918367347,95.49731182795699
2016,106.13150463896731,340.81632653061223,91.46505376344085
2016,106.3331988705123,340.81632653061223,90.18817204301074
2016,108.35014118596207,338.7755102040816,91.46505376344085
2016,110.16538926986688,336.734693877551,90.59139784946235
2016,109.51996772892295,334.6938775510204,91.3306451612903
2016,108.995562726906,330.6122448979592,89.98655913978494
2016,109.68132311415894,334.6938775510204,90.25537634408602
2016,109.35861234368697,334.6938775510204,88.91129032258064
2016,109.72166196046793,336.734693877551,89.38172043010752
2016,109.31827349737797,334.6938775510204,92.60752688172042
2016,108.95522388059702,340.81632653061223,90.92741935483869
2016,108.51149657119805,338.7755102040816,90.32258064516128
2016,109.27793465106897,355.10204081632656,91.39784946236558
2016,109.84267849939492,363.265306122449,91.73387096774194
2016,107.38200887454619,365.30612244897964,91.06182795698925
2016,107.54336425978217,365.30612244897964,95.76612903225805
2016,106.93828156514724,361.2244897959184,92.002688172043
2016,106.01048810004035,359.18367346938777,90.7258064516129
2016,105.60709963695038,361.2244897959184,88.91129032258064
2016,104.27591770875354,353.0612244897959,86.35752688172042
2016,103.99354578459057,346.9387755102041,85.752688172043
2016,102.86405808793869,344.8979591836735,86.69354838709677
2016,103.10609116579265,359.18367346938777,87.0295698924731
2016,104.23557886244453,361.2244897959184,88.50806451612902
2016,103.87252924566357,355.10204081632656,86.02150537634408
2016,103.6304961678096,359.18367346938777,85.81989247311827
2016,101.57321500605083,444.89795918367355,84.61021505376343
2016,100.56474384832593,442.8571428571429,84.34139784946237
2016,100.44372730939894,438.7755102040816,83.53494623655914
2016,102.82371924162968,465.3061224489796,82.79569892473118
2016,102.94473578055667,475.5102040816327,84.87903225806451
2016,103.10609116579265,473.46938775510205,86.49193548387096
2016,104.4776119402985,473.46938775510205,84.61021505376343
2016,104.88100040338846,471.42857142857144,85.752688172043
2016,104.03388463089955,479.5918367346939,87.63440860215053
2016,104.35659540137152,477.55102040816325,88.37365591397848
2016,104.92133924969747,475.5102040816327,89.31451612903224
2016,104.5179507866075,475.5102040816327,88.17204301075267
2016,104.67930617184348,473.46938775510205,85.9543010752688
2016,103.50947962888262,463.26530612244903,84.4758064516129
2016,102.70270270270271,446.9387755102041,82.86290322580645
2016,102.6623638563937,465.3061224489796,84.61021505376343
2016,102.94473578055667,471.42857142857144,83.6021505376344
2016,103.75151270673658,479.5918367346939,86.6263440860215
2016,104.88100040338846,485.7142857142857,86.22311827956989
2016,107.01895925776523,473.46938775510205,86.8279569892473
2016,107.3013311819282,453.06122448979596,87.09677419354838
2016,108.1484469544171,463.26530612244903,90.18817204301074
2016,108.39048003227109,487.7551020408164,90.92741935483869
2016,108.91488503428802,502.0408163265306,89.91935483870968
2016,108.67285195643404,506.12244897959187,90.79301075268816
2016,109.51996772892295,514.2857142857143,91.59946236559139
2016,109.60064542154095,532.6530612244898,93.61559139784946
2016,109.51996772892295,532.6530612244898,95.09408602150538
2016,108.71319080274304,546.9387755102041,94.08602150537634
2016,108.71319080274304,553.0612244897959,95.63172043010752
2016,109.8830173457039,589.795918367347,99.59677419354838
2016,110.08471157724888,602.0408163265307,100.26881720430106
2016,109.23759580475998,561.2244897959184,98.18548387096773
2016,109.35861234368697,563.2653061224489,97.44623655913978
2017,108.51149657119805,534.6938775510205,98.72311827956987
2017,108.71319080274304,530.6122448979593,102.1505376344086
2017,109.03590157321501,532.6530612244898,101.94892473118279
2017,110.24606696248486,524.4897959183673,103.15860215053762
2017,111.41589350544575,542.8571428571429,103.89784946236558
2017,111.37555465913674,548.9795918367347,103.96505376344085
2017,111.89995966115369,534.6938775510205,103.02419354838709
2017,111.29487696651876,526.530612244898,103.36021505376344
2017,111.57724889068173,528.5714285714286,106.58602150537634
2017,112.18233158531665,518.3673469387755,107.5268817204301
2017,112.42436466317064,518.3673469387755,107.39247311827957
2017,112.02097620008067,534.6938775510205,111.42473118279568
2017,112.38402581686164,536.7346938775511,110.21505376344084
2017,112.70673658733361,532.6530612244898,112.43279569892472
2017,112.06131504638968,540.8163265306123,114.1801075268817
2017,113.91690197660346,548.9795918367347,115.79301075268816
2017,114.23961274707543,553.0612244897959,114.58333333333333
