Year,AAPL,NVDA,TSLA
2018,54.47,7.07,19.88
2018,54.59,7.05,19.12
2018,54.04,6.88,19.41
2018,53.57,6.86,17.89
2018,52.73,6.84,19.07
2018,53.31,6.85,18.8
2018,53.48,6.74,19.5
2018,54.28,6.81,19.67
2018,53.92,6.91,19.82
2018,52.99,6.87,20.06
2018,52.73,6.89,20.18
2018,52.2,6.76,20.0
2018,52.83,6.66,20.4
2018,52.62,6.65,20.04
2018,52.59,6.59,20.2
2018,52.96,6.67,20.31
2018,53.18,6.69,20.93
2018,53.82,6.67,21.0
2018,53.68,6.98,18.53
2018,54.53,7.24,20.76
2018,54.67,7.25,21.12
2018,55.49,7.18,20.31
2018,55.23,7.09,19.6
2018,54.29,6.96,18.33
2018,53.43,6.72,17.85
2018,54.02,6.66,17.78
2018,53.8,6.52,17.7
2018,52.17,6.13,17.48
2018,52.98,6.18,17.47
2018,52.73,6.09,17.55
2018,53.0,6.1,18.49
2018,52.92,6.19,18.85
2018,52.23,6.13,18.07
2018,52.59,6.01,17.98
2018,53.09,5.83,17.46
2018,53.06,5.55,19.86
2018,53.3,5.48,20.3
2018,52.62,5.2,21.4
2018,52.34,5.07,22.66
2018,52.22,5.06,23.14
2018,51.15,5.04,22.53
2018,52.4,5.27,22.8
2018,52.85,5.41,23.19
2018,50.78,5.5,23.28
2018,48.58,5.33,22.93
2018,48.66,5.32,23.25
2018,49.93,5.39,23.41
2018,50.12,5.24,23.84
2018,49.14,5.19,23.6
2018,47.67,5.03,23.32
2018,47.03,5.06,22.98
2018,46.39,5.13,23.14
2018,45.79,5.09,23.24
2018,46.5,4.23,23.71
2018,45.49,4.01,24.45
2018,43.28,3.82,23.32
2018,43.0,3.85,23.54
2018,42.12,3.71,22.5
2018,41.73,3.8,23.08
2018,41.69,3.89,23.13
2018,43.24,3.97,23.22
2018,43.6,4.01,23.17
2018,43.01,4.06,23.44
2018,44.11,4.33,24.4
2018,43.5,4.18,24.58
2018,41.69,3.93,24.49
2018,41.62,3.94,25.3
2018,40.57,3.79,24.4
2018,40.98,3.87,24.81
2018,41.01,3.79,24.79
2018,41.16,3.8,25.16
2018,40.33,3.73,25.19
2018,40.15,3.67,24.38
2018,39.96,3.73,23.44
2018,39.94,3.66,23.13
2018,38.67,3.52,22.02
2018,37.72,3.41,21.56
2018,36.15,3.22,20.97
2018,37.5,3.3,21.8
2018,37.39,3.28,21.48
2018,37.81,3.41,22.42
2018,38.01,3.39,22.61
2019,37.89,3.43,21.01
2019,34.76,3.35,20.63
2019,35.43,3.42,21.2
2019,35.5,3.59,22.45
2019,36.21,3.64,22.93
2019,36.86,3.58,22.9
2019,36.73,3.61,23.03
2019,36.66,3.71,23.23
2019,36.08,3.76,22.83
2019,36.59,3.8,23.25
2019,37.18,3.78,23.47
2019,37.61,3.8,23.43
2019,37.66,3.92,21.81
2019,37.38,3.87,20.53
2019,37.0,3.83,19.63
2019,36.85,3.93,19.58
2019,37.72,3.99,19.9
2019,37.29,3.51,19.83
2019,37.72,3.42,19.9
2019,39.63,3.42,20.6
2019,40.31,3.6,20.77
2019,40.31,3.64,21.07
2019,40.94,3.74,21.02
2019,41.76,3.76,21.5
2019,41.88,3.86,21.62
2019,41.49,3.75,20.98
2019,40.88,3.69,20.5
2019,41.01,3.68,21.24
2019,40.96,3.76,21.21
2019,41.32,3.86,20.85
2019,41.02,3.86,20.45
2019,41.13,4.06,20.53
2019,41.07,3.97,20.77
2019,41.52,4.0,20.42
2019,41.29,3.97,20.22
2019,41.44,3.97,19.77
2019,42.13,4.1,20.19
2019,41.99,3.99,20.13
2019,41.92,3.91,21.09
2019,41.9,3.87,21.33
2019,41.96,3.93,20.48
2019,42.58,3.95,19.93
2019,42.16,3.92,18.93
2019,42.04,3.89,18.77
2019,41.79,3.76,18.98
2019,41.46,3.75,19.04
2019,42.91,4.02,19.42
2019,43.76,4.08,19.2
2019,43.91,4.22,19.47
2019,44.1,4.21,19.69
2019,44.87,4.26,18.91
2019,45.13,4.3,18.54
2019,45.27,4.41,18.22
2019,45.39,4.44,18.33
2019,47.03,4.59,18.43
2019,47.36,4.59,18.19
2019,45.99,4.43,17.55
2019,46.2,4.51,18.02
2019,45.46,4.46,18.36
2019,45.41,4.47,18.69
2019,45.53,4.48,18.68
2019,45.92,4.56,19.28
2019,46.58,4.59,19.3
2019,47.07,4.74,19.74
2019,47.04,4.72,18.08
2019,47.21,4.76,18.41
2019,47.96,4.79,18.74
2019,48.59,4.74,18.33
2019,48.09,4.79,18.56
2019,48.15,4.8,18.03
2019,47.94,4.8,18.13
2019,47.87,4.71,17.93
2019,48.24,4.69,18.33
2019,48.72,4.73,18.32
2019,48.9,4.69,18.32
2019,49.09,4.69,17.98
2019,49.77,4.76,17.71
2019,49.94,4.79,17.69
2019,49.77,4.73,17.27
2019,49.11,4.49,16.45
2019,49.34,4.48,16.27
2019,48.72,4.52,16.28
2019,51.58,4.59,16.0
2019,50.94,4.59,16.48
2019,50.74,4.57,17.11
2019,50.03,4.48,17.22
2019,49.69,4.42,17.15
2019,49.19,4.4,16.71
2019,48.31,4.26,16.25
2019,47.82,4.26,16.13
2019,45.56,4.08,15.5
2019,45.62,4.06,15.63
2019,46.11,4.0,15.5
2019,46.28,4.02,15.4
2019,45.9,4.06,14.82
2019,44.33,3.84,13.73
2019,45.21,3.87,13.83
2019,44.66,3.84,13.6
2019,43.41,3.72,13.3
2019,43.8,3.71,13.33
2019,43.43,3.65,13.0
2019,43.13,3.55,12.83
2019,43.1,3.52,12.82
2019,42.8,3.48,12.66
2019,42.78,3.42,12.45
2019,43.24,3.56,12.93
2019,44.48,3.63,13.42
2019,44.6,3.6,14.07
2019,46.15,3.65,14.06
2019,46.98,3.76,14.46
2019,47.13,3.79,14.73
2019,47.12,3.71,14.89
2019,47.32,3.7,14.33
2019,46.55,3.62,14.44
2019,46.88,3.64,15.13
2019,48.16,3.85,15.65
2019,48.06,3.85,15.18
2019,48.24,3.91,15.13
2019,48.3,3.86,14.81
2019,48.13,3.82,15.06
2019,47.92,3.87,15.02
2019,48.33,4.02,15.15
2019,48.47,4.08,14.86
2019,47.97,4.11,15.01
2019,49.17,4.32,15.54
2019,48.85,4.13,15.28
2019,49.16,4.06,16.1
2019,49.31,3.99,15.7
2019,48.43,3.94,15.48
2019,48.46,3.94,15.4
2019,48.99,4.04,15.93
2019,49.15,4.17,16.1
2019,49.06,4.24,16.36
2019,49.5,4.2,16.96
2019,49.56,4.18,16.9
2019,49.32,4.22,17.22
2019,49.51,4.29,17.05
2019,49.66,4.27,17.33
2019,49.83,4.27,17.48
2019,50.24,4.37,17.37
2019,50.29,4.45,17.74
2019,50.32,4.41,15.63
2019,50.43,4.4,15.35
2019,50.65,4.36,15.73
2019,50.54,4.37,16.22
2019,53.23,4.33,16.45
2019,52.43,4.29,16.3
2019,49.64,4.08,15.75
2019,47.77,3.82,15.42
2019,47.63,3.87,15.5
2019,47.99,3.84,15.57
2019,48.94,3.93,15.99
2019,48.94,3.9,15.93
2019,48.77,3.83,15.72
2019,51.21,3.92,15.73
2019,49.83,3.8,15.43
2019,49.52,3.77,14.77
2019,50.0,4.01,14.82
2019,51.35,4.26,15.19
2019,51.5,4.24,15.27
2019,51.57,4.31,14.88
2019,51.76,4.31,15.03
2019,51.18,4.24,14.74
2019,50.01,4.14,14.33
2019,50.34,4.15,14.59
2019,49.66,4.06,14.48
2019,50.53,4.19,14.89
2019,50.8,4.25,15.5
2019,49.96,4.13,15.26
2019,50.56,4.21,15.23
2019,51.65,4.48,15.32
2019,51.76,4.51,15.31
2019,52.24,4.58,15.58
2019,52.33,4.58,15.7
2019,54.0,4.63,16.54
2019,54.65,4.69,16.9
2019,53.29,4.55,16.56
2019,53.13,4.52,16.5
2019,53.3,4.51,16.37
2019,53.79,4.51,16.54
2019,54.01,4.5,16.53
2019,53.72,4.42,16.46
2019,53.06,4.4,16.35
2019,53.7,4.41,16.13
2019,53.47,4.45,15.27
2019,53.33,4.43,16.22
2019,53.34,4.42,16.58
2019,54.21,4.34,16.27
2019,55.09,4.5,16.4
2019,53.97,4.32,16.31
2019,53.34,4.52,15.63
2019,54.91,4.56,15.65
2019,55.5,4.69,15.9
2019,55.05,4.49,16.26
2019,54.98,4.55,16.49
2019,55.62,4.6,16.62
2019,57.36,4.71,16.74
2019,57.48,4.66,17.24
2019,57.36,4.96,17.33
2019,56.78,4.96,17.47
2019,57.0,4.92,17.65
2019,57.35,4.87,17.52
2019,58.17,4.89,17.3
2019,58.46,5.04,17.22
2019,58.71,4.87,17.08
2019,59.09,4.93,20.33
2019,59.56,5.11,22.0
2019,60.16,5.2,22.72
2019,60.28,5.14,21.62
2019,59.21,5.08,21.25
2019,60.14,5.05,21.27
2019,61.78,5.07,21.1
2019,62.24,5.25,21.46
2019,62.32,5.26,21.57
2019,62.15,5.22,21.78
2019,63.03,5.27,22.77
2019,63.05,5.2,22.5
2019,63.55,5.2,23.28
2019,63.62,5.27,23.36
2019,64.1,5.21,23.76
2019,64.13,5.22,23.59
2019,64.35,5.27,23.52
2019,64.75,5.31,23.54
2019,64.88,5.27,24.0
2019,64.42,5.34,24.08
2019,63.92,5.3,24.06
2019,63.72,5.3,22.73
2019,64.51,5.51,22.97
2019,64.68,5.49,22.37
2019,64.88,5.48,22.26
2019,64.88,5.43,22.08
2019,64.94,5.4,22.43
2019,62.83,5.17,22.53
2019,63.75,5.28,22.52
2019,64.37,5.25,22.29
2019,65.61,5.31,22.59
2019,65.56,5.34,22.96
2019,65.39,5.38,23.38
2019,65.63,5.42,23.81
2019,65.99,5.6,24.18
2019,66.65,5.7,24.35
2019,67.98,5.68,25.57
2019,68.22,5.71,25.7
2019,68.25,5.77,26.35
2019,68.07,5.88,27.12
2019,68.43,5.98,27.53
2019,68.82,6.02,28.13
2019,68.97,5.96,28.36
2019,70.21,5.98,28.9
2019,71.17,5.98,29.02
2019,70.86,5.88,28.6
2019,71.1,5.87,28.09
2020,72.78,5.97,28.71
2020,72.77,5.92,30.27
2020,72.62,5.91,30.1
2020,72.85,6.02,31.44
2020,73.71,6.03,33.23
2020,75.16,6.12,33.25
2020,75.7,6.19,32.33
2020,76.76,6.3,35.04
2020,76.89,6.26,36.49
2020,76.38,6.19,35.86
2020,76.43,6.2,34.3
2020,77.17,6.22,34.38
2020,77.24,6.21,36.57
2020,77.47,6.31,39.63
2020,77.37,6.3,38.8
2020,78.28,6.46,38.26
2020,75.48,6.03,37.63
2020,77.09,6.21,38.45
2020,79.37,6.2,39.32
2020,78.46,6.13,43.39
2020,78.12,6.09,43.53
2020,75.9,6.0,52.41
2020,77.39,6.17,64.6
2020,78.63,6.28,56.4
2020,78.74,6.33,53.06
2020,78.48,6.31,51.32
2020,78.03,6.55,54.67
2020,78.6,6.78,52.23
2020,79.41,6.79,52.65
2020,79.17,6.81,54.53
2020,79.11,7.34,54.2
2020,77.6,7.4,57.33
2020,78.77,7.85,62.99
2020,78.79,7.87,60.8
2020,77.77,7.6,60.87
2020,73.82,7.02,57.57
2020,73.42,6.94,57.11
2020,72.29,6.86,54.22
2020,69.41,6.65,49.32
2020,67.56,6.79,46.03
2020,73.15,6.91,49.58
2020,73.77,7.0,53.8
2020,73.63,7.1,51.1
2020,72.69,7.05,49.72
2020,70.58,6.69,47.13
2020,67.49,6.46,44.2
2020,69.51,6.5,44.53
2020,68.25,6.39,43.57
2020,65.52,5.88,39.63
2020,67.93,6.0,40.5
2020,62.87,5.63,32.99
2020,62.52,5.5,31.46
2020,60.67,5.23,26.99
2020,61.36,5.4,30.13
2020,61.11,5.74,31.8
2020,55.45,5.39,29.47
2020,60.11,6.29,34.25
2020,62.67,6.52,37.13
2020,62.78,6.53,37.33
2020,62.09,6.55,35.05
2020,62.01,6.63,34.44
2020,63.7,6.86,36.2
2020,60.36,6.51,34.26
2020,59.49,6.38,32.95
2020,59.63,6.37,34.37
2020,63.85,6.72,34.73
2020,65.94,6.93,37.67
2020,64.89,6.67,37.15
2020,65.54,6.8,38.35
2020,66.42,6.73,43.47
2020,69.95,7.11,49.46
2020,69.49,7.08,50.21
2020,69.94,7.45,50.63
2020,69.64,7.44,51.66
2020,68.36,7.31,51.04
2020,67.28,7.09,50.22
2020,67.44,7.17,48.93
2020,68.37,7.3,48.93
2020,68.68,7.22,48.72
2020,69.05,7.56,53.3
2020,69.36,7.58,53.67
2020,70.3,7.49,53.55
2020,71.48,7.43,57.99
2020,72.56,7.2,51.52
2020,71.27,7.27,50.8
2020,73.05,7.48,53.26
2020,73.59,7.52,52.65
2020,74.06,7.66,53.09
2020,75.52,7.79,54.93
2020,77.15,8.08,54.93
2020,77.79,8.14,56.22
2020,76.88,8.05,55.07
2020,75.38,8.01,53.56
2020,74.92,8.47,53.67
2020,77.02,8.88,55.65
2020,77.51,9.05,54.8
2020,77.75,9.01,55.07
2020,78.08,9.02,55.5
2020,77.68,9.06,55.45
2020,78.9,9.15,55.64
2020,77.55,8.6,55.18
2020,78.7,8.73,54.98
2020,78.15,8.84,55.67
2020,78.44,8.81,59.93
2020,78.7,8.81,60.58
2020,79.38,8.83,59.86
2020,79.24,8.92,59.72
2020,80.73,8.97,59.1
2020,81.18,8.86,63.33
2020,84.1,9.08,63.63
2020,86.33,9.47,68.5
2020,85.43,9.23,67.93
2020,84.63,9.16,65.87
2020,84.12,9.15,66.59
2020,85.95,9.24,67.53
2020,86.48,9.27,67.0
2020,86.01,9.25,67.95
2020,86.76,9.42,67.73
2020,87.47,9.5,67.26
2020,90.61,9.61,67.47
2020,89.74,9.53,66.73
2020,88.82,9.48,65.73
2020,88.9,9.47,66.33
2020,88.13,9.18,67.33
2020,89.06,9.5,72.51
2020,89.39,9.55,75.69
2020,90.15,9.71,81.87
2020,91.44,9.88,91.85
2020,92.13,10.04,95.3
2020,92.83,10.19,94.48
2020,93.75,10.54,93.9
2020,93.42,10.62,103.26
2020,97.29,10.76,119.67
2020,94.66,10.37,106.0
2020,96.6,10.4,103.33
2020,94.81,10.17,102.11
2020,94.56,10.22,102.5
2020,95.87,10.5,110.0
2020,96.6,10.53,111.67
2020,95.36,10.57,108.43
2020,94.49,10.51,112.6
2020,90.49,10.33,97.67
2020,92.38,10.41,103.2
2020,92.03,10.35,104.31
2020,92.69,10.48,102.32
2020,93.73,10.59,100.88
2020,103.58,10.73,101.14
2020,108.66,11.06,100.65
2020,107.84,11.19,101.83
2020,107.45,11.34,99.99
2020,111.36,11.32,101.15
2020,110.84,11.47,99.98
2020,110.94,11.37,97.17
2020,109.68,11.1,94.67
2020,110.45,11.43,105.67
2020,113.15,11.69,110.08
2020,112.14,11.67,111.25
2020,113.2,12.37,123.06
2020,113.11,12.46,128.26
2020,114.25,12.28,127.4
2020,115.44,12.34,134.8
2020,121.76,12.77,139.7
2020,125.58,12.87,141.93
2020,122.06,12.72,135.2
2020,123.83,12.83,144.4
2020,124.31,12.81,153.04
2020,123.29,13.11,154.57
2020,127.74,13.53,166.71
2020,131.44,13.95,167.5
2020,134.54,14.69,159.68
2020,125.63,13.85,143.93
2020,120.62,13.14,142.67
2020,116.03,12.51,122.91
2020,116.17,12.77,123.0
2020,117.5,13.03,133.0
2020,112.36,12.62,127.5
2020,113.04,13.28,140.0
2020,115.87,13.26,153.98
2020,113.11,13.06,152.6
2020,109.41,12.55,145.93
2020,108.12,12.6,150.33
2020,107.45,12.49,151.89
2020,110.05,12.61,145.92
2020,109.32,12.69,137.38
2020,107.5,12.53,133.17
2020,109.64,12.85,136.24
2020,112.45,13.01,142.69
2020,112.44,13.4,142.83
2020,114.34,13.58,144.64
2020,114.79,13.72,149.63
2020,112.5,13.48,146.38
2020,113.75,13.61,144.55
2020,113.23,14.1,142.93
2020,112.67,14.08,143.3
2020,113.5,14.04,146.33
2020,114.09,13.79,144.86
2020,122.06,14.31,149.58
2020,122.27,14.31,149.63
2020,119.97,14.3,155.3
2020,118.18,13.97,152.19
2020,118.52,14.08,151.98
2020,117.42,13.94,149.0
2020,116.02,13.76,143.92
2020,115.75,13.75,144.32
2020,115.1,13.57,148.41
2020,113.65,13.55,140.96
2020,113.65,13.65,141.92
2020,114.36,13.4,143.5
2020,112.56,13.22,139.53
2020,114.02,13.16,139.35
2020,109.2,12.9,135.86
2020,107.92,12.8,135.66
2020,108.71,13.07,142.59
2020,112.71,13.79,145.13
2020,116.64,14.3,146.67
2020,116.43,14.55,145.52
2020,119.16,14.65,150.83
2020,114.86,13.57,140.03
2020,116.85,13.4,139.57
2020,117.73,13.73,141.0
2020,116.89,13.63,137.51
2020,118.18,13.61,137.48
2020,117.87,13.56,154.0
2020,117.04,13.57,165.33
2020,116.3,13.45,169.54
2020,116.01,13.46,167.5
2020,114.89,13.34,175.33
2020,113.16,13.12,186.66
2020,114.04,13.23,191.33
2020,114.76,13.37,199.59
2020,118.16,13.37,202.6
2020,120.6,13.49,199.28
2020,120.51,13.63,190.51
2020,120.91,13.63,199.66
2020,120.01,13.53,199.68
2020,121.68,13.7,216.26
2020,122.08,13.56,217.09
2020,123.03,13.38,218.11
2020,120.99,13.04,209.25
2020,119.91,12.99,208.0
2020,120.49,13.35,214.25
2020,124.93,13.43,215.63
2020,125.39,13.4,210.83
2020,126.57,13.35,219.61
2020,126.1,13.37,231.67
2020,125.33,13.34,222.83
2020,131.29,13.3,216.63
2020,129.36,13.24,217.17
2020,130.36,13.1,222.03
2020,134.15,13.03,227.13
2020,135.57,13.04,223.3
2020,132.83,13.18,232.2
2020,131.61,13.12,239.57
2021,130.51,13.62,248.16
2021,128.68,13.41,246.95
2021,128.01,13.21,258.0
2021,128.57,13.34,272.33
2021,129.55,13.39,294.83
2021,127.15,13.93,284.81
2021,126.68,13.72,289.33
2021,128.4,13.59,286.82
2021,127.96,13.57,287.67
2021,127.2,13.29,286.63
2021,125.72,13.06,283.33
2021,129.41,13.4,286.5
2021,136.43,13.96,285.24
2021,136.6,13.81,282.67
2021,141.72,13.79,300.13
2021,140.95,13.61,298.63
2021,140.95,13.2,297.17
2021,138.69,13.31,282.67
2021,133.57,13.3,280.8
2021,132.24,13.24,280.67
2021,133.15,13.54,293.5
2021,132.62,13.9,292.69
2021,134.21,13.64,285.5
2021,134.43,13.7,288.26
2021,133.98,14.44,292.59
2021,134.88,14.55,286.6
2021,134.01,14.87,281.61
2021,133.42,15.23,276.63
2021,132.58,15.25,272.44
2021,133.05,15.33,273.67
2021,129.34,15.18,266.61
2021,127.17,14.84,264.9
2021,127.87,15.14,265.6
2021,126.9,15.09,256.17
2021,123.95,14.2,237.87
2021,122.83,14.47,248.33
2021,123.71,14.34,245.74
2021,122.13,13.82,235.57
2021,125.15,13.89,239.67
2021,125.92,13.89,240.37
2021,122.97,13.42,233.57
2021,120.91,12.94,222.82
2021,119.29,12.52,209.28
2021,118.37,12.44,206.71
2021,119.4,12.59,226.03
2021,119.51,12.95,239.28
2021,120.53,13.02,234.17
2021,118.53,12.86,231.63
2021,121.3,13.18,237.73
2021,124.45,13.48,235.97
2021,123.12,13.42,234.58
2021,120.5,13.16,229.74
2021,118.79,12.89,219.08
2021,121.17,13.37,233.21
2021,121.54,13.32,225.93
2021,120.23,13.13,222.67
2021,119.01,12.69,215.17
2021,118.84,12.83,214.61
2021,119.91,13.03,205.49
2021,117.78,12.95,212.55
2021,120.83,13.44,224.0
2021,121.48,13.84,230.81
2021,123.41,13.98,236.05
2021,124.36,14.02,232.18
2021,125.14,14.21,230.46
2021,127.55,14.44,229.85
2021,130.15,14.38,226.99
2021,129.96,15.32,234.93
2021,131.73,15.67,254.33
2021,132.06,15.69,260.26
2021,132.06,16.18,247.9
2021,131.74,16.13,249.8
2021,132.52,15.77,241.8
2021,132.58,15.46,245.75
2021,130.84,15.33,248.28
2021,131.23,15.4,251.26
2021,132.18,15.3,245.79
2021,132.12,15.45,249.77
2021,132.46,15.64,241.33
2021,132.08,15.5,236.17
2021,134.09,15.4,234.08
2021,130.65,15.33,238.49
2021,131.15,15.21,235.33
2021,128.63,14.61,227.82
2021,127.61,14.78,228.43
2021,126.93,14.54,227.01
2021,128.62,14.94,230.0
2021,126.94,14.77,221.68
2021,123.73,14.32,209.03
2021,122.14,14.23,206.8
2021,123.61,14.05,202.15
2021,125.32,14.3,197.62
2021,124.38,14.14,196.58
2021,124.44,14.37,198.75
2021,122.41,14.05,188.74
2021,125.15,14.65,196.28
2021,125.43,15.19,198.89
2021,125.37,15.71,204.83
2021,125.74,15.78,204.66
2021,124.83,15.76,208.72
2021,125.07,15.72,210.38
2021,123.27,16.24,211.86
2021,122.83,16.35,211.27
2021,122.72,16.88,207.79
2021,122.34,17.22,201.52
2021,123.62,17.62,200.2
2021,123.78,17.77,203.33
2021,125.88,17.58,207.7
2021,125.18,17.54,203.93
2021,125.61,17.46,205.53
2021,124.88,17.9,204.19
2021,127.92,18.0,208.5
2021,127.98,17.98,205.6
2021,128.26,17.92,202.83
2021,129.89,18.8,207.16
2021,128.87,19.34,209.45
2021,129.75,18.5,210.46
2021,131.39,18.93,209.52
2021,131.62,19.12,219.07
2021,131.93,19.38,232.54
2021,131.2,19.31,231.27
2021,132.53,20.04,231.57
2021,133.75,20.06,229.17
2021,134.65,20.12,230.94
2021,134.57,20.42,229.33
2021,137.19,20.47,233.33
2021,140.27,20.8,228.0
2021,141.98,20.83,221.9
2021,141.16,20.09,218.14
2021,142.72,20.04,219.64
2021,143.38,20.49,229.08
2021,144.5,20.42,231.09
2021,146.56,20.38,226.2
2021,146.99,19.81,222.05
2021,146.75,19.12,218.9
2021,141.17,19.0,215.73
2021,144.14,18.8,220.8
2021,143.19,19.49,221.62
2021,145.22,19.85,220.72
2021,145.73,19.66,216.27
2021,146.82,19.4,222.73
2021,146.21,19.58,222.17
2021,144.02,19.61,218.32
2021,143.6,19.81,227.9
2021,143.39,19.59,232.51
2021,144.0,19.92,242.31
2021,145.06,20.18,240.88
2021,144.82,20.28,241.63
2021,144.87,20.69,240.32
2021,144.37,20.53,238.78
2021,143.97,20.47,239.68
2021,144.96,20.39,238.86
2021,143.99,20.01,238.39
2021,146.27,19.99,240.93
2021,146.66,20.17,243.3
2021,148.37,20.25,236.5
2021,148.85,19.73,224.86
2021,147.91,19.6,231.92
2021,145.24,20.45,228.85
2021,145.73,20.82,230.71
2021,147.39,21.95,237.38
2021,148.05,21.92,238.41
2021,147.52,22.43,238.99
2021,146.34,22.3,238.47
2021,145.98,22.68,238.33
2021,150.63,23.0,243.67
2021,149.95,22.65,246.8
2021,152.09,22.66,247.33
2021,151.84,22.55,246.99
2021,151.75,22.95,244.67
2021,154.33,22.86,253.4
2021,154.11,22.57,254.82
2021,153.2,22.5,254.03
2021,152.58,22.59,254.2
2021,148.6,22.92,248.26
2021,148.26,22.37,251.49
2021,146.66,22.33,252.29
2021,146.19,22.24,252.97
2021,146.05,22.28,253.68
2021,142.14,21.39,247.33
2021,141.91,21.39,248.25
2021,143.7,21.92,251.22
2021,144.34,22.49,252.73
2021,144.72,22.11,258.27
2021,143.24,21.76,266.33
2021,142.05,21.38,265.21
2021,141.76,20.98,264.5
2021,141.69,21.03,263.04
2021,140.26,20.82,260.26
2021,139.56,20.51,268.99
2021,139.59,20.61,265.77
2021,139.5,20.68,262.22
2021,141.53,21.28,268.33
2021,141.49,21.17,265.46
2021,142.11,21.03,267.08
2021,140.58,21.02,270.77
2021,138.77,20.95,271.8
2021,141.2,21.72,273.42
2021,142.2,21.89,281.07
2021,144.1,22.25,291.75
2021,146.39,22.34,292.65
2021,146.96,22.39,289.83
2021,146.85,22.67,300.0
2021,147.38,23.09,303.33
2021,146.59,23.31,348.34
2021,148.03,25.21,364.98
2021,146.94,25.05,356.96
2021,150.32,24.91,360.33
2021,147.15,25.66,371.74
2021,146.91,25.85,403.25
2021,148.75,26.63,402.86
2021,149.14,26.74,405.13
2021,149.59,31.31,414.5
2021,149.58,31.34,413.29
2021,148.96,31.04,399.0
2021,148.83,32.25,391.5
2021,147.55,30.8,359.37
2021,146.86,30.54,368.32
2021,147.81,30.63,351.5
2021,149.27,30.59,343.99
2021,148.88,30.34,352.4
2021,152.33,30.45,373.21
2021,155.94,32.7,370.67
2021,158.25,33.03,379.57
2021,162.85,34.59,400.65
2021,159.02,32.3,393.5
2021,159.35,32.8,377.59
2021,157.69,32.65,369.59
2021,158.42,33.35,380.89
2021,162.67,33.29,389.33
2021,167.37,33.23,390.95
2021,161.38,32.42,371.0
2021,162.12,32.08,363.53
2021,164.99,30.19,340.55
2021,168.63,32.4,352.56
2021,172.93,32.24,357.46
2021,173.71,32.15,354.16
2021,176.54,31.25,340.33
2021,179.0,30.24,335.0
2021,174.68,28.63,322.14
2021,176.41,30.45,326.25
2021,178.02,31.11,331.66
2021,170.49,28.87,320.22
2021,167.65,28.1,307.23
2021,170.22,29.07,313.17
2021,172.84,29.51,338.55
2021,173.81,30.01,357.66
2021,177.32,31.04,372.33
2021,178.21,31.28,373.0
2021,177.52,30.5,368.0
2021,177.46,30.41,365.18
2021,176.15,29.98,360.67
2022,179.73,30.66,400.36
2022,179.79,30.42,402.67
2022,177.07,29.37,390.11
2022,172.29,28.39,362.67
2022,171.15,28.37,360.31
2022,169.53,27.42,353.03
2022,172.17,28.02,358.62
2022,174.13,28.55,371.61
2022,173.58,28.43,371.87
2022,170.79,27.15,350.67
2022,169.57,26.59,356.93
2022,168.14,26.5,351.56
2022,166.76,25.54,347.22
2022,163.47,24.78,334.85
2022,159.51,23.34,311.17
2022,159.96,22.9,317.09
2022,161.56,24.02,329.23
2022,161.02,23.96,311.8
2022,167.42,22.82,285.83
2022,171.99,24.47,312.66
2022,171.83,25.1,314.57
2022,172.86,25.77,310.5
2022,173.21,25.04,312.33
2022,171.32,24.59,312.17
2022,171.18,25.14,315.92
2022,172.55,25.19,308.76
2022,173.83,26.68,315.42
2022,172.68,26.88,314.6
2022,170.32,26.11,305.32
2022,166.88,24.83,299.63
2022,170.19,26.5,307.67
2022,170.58,26.54,308.81
2022,169.17,25.74,306.17
2022,167.82,24.94,295.62
2022,164.03,24.02,285.58
2022,163.5,24.11,278.43
2022,160.25,23.76,267.49
2022,162.49,24.18,273.17
2022,162.78,24.62,292.29
2022,163.94,24.34,296.63
2022,164.69,24.37,295.49
2022,166.22,24.29,295.48
2022,162.91,23.64,285.22
2022,162.39,23.0,288.71
2022,160.28,22.34,283.33
2022,160.8,23.19,286.85
2022,157.83,22.75,284.82
2022,156.74,23.11,281.27
2022,151.66,22.23,266.9
2022,153.09,23.0,268.52
2022,157.45,24.56,280.67
2022,158.43,24.8,291.67
2022,161.86,26.53,302.62
2022,163.7,27.11,314.28
2022,166.72,27.2,332.62
2022,169.89,26.57,346.9
2022,171.36,28.28,341.5
2022,172.49,28.32,340.6
2022,172.93,28.21,365.96
2022,176.16,28.9,371.59
2022,176.75,28.45,371.32
2022,175.19,28.21,367.71
2022,172.09,27.46,364.92
2022,175.64,27.52,383.3
2022,175.46,27.28,384.29
2022,170.86,25.26,359.67
2022,170.6,24.69,358.86
2022,169.04,23.89,349.48
2022,166.33,22.29,336.16
2022,167.16,22.69,340.4
2022,168.31,22.47,342.08
2022,168.54,22.74,337.57
2022,163.94,22.06,338.31
2022,165.14,22.34,344.98
2022,166.19,22.64,344.67
2022,168.79,22.36,364.07
2022,165.19,20.46,344.95
2022,160.57,19.92,336.21
2022,159.75,19.76,333.33
2022,157.24,19.14,306.0
2022,161.9,20.01,300.0
2022,163.55,20.1,311.47
2022,155.71,19.54,302.12
2022,158.15,19.8,308.03
2022,163.83,20.37,318.5
2022,161.46,19.9,315.2
2022,157.13,19.48,296.0
2022,153.57,18.23,281.88
2022,154.47,18.17,275.12
2022,153.2,17.73,269.92
2022,144.08,16.76,253.22
2022,145.95,17.9,262.45
2022,145.38,17.76,256.59
